Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,"Arabic (official and national), Pular, Soninke, Wolof (all national languages), French; note - the spoken Arabic in Mauritania differs considerably from the modern standard Arabic used for official written purposes or in the media; the Mauritanian dialect, which incorporates many Berber words, is referred to as Hassaniya",2016,4739298730.30837,4301018.0,1101.90162661686,18.0,,20280.0,,,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,"Arabic (official and national), Pular, Soninke, Wolof (all national languages), French; note - the spoken Arabic in Mauritania differs considerably from the modern standard Arabic used for official written purposes or in the media; the Mauritanian dialect, which incorporates many Berber words, is referred to as Hassaniya",2017,,,,,,,,,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,"Arabic (official and national), Pular, Soninke, Wolof (all national languages), French; note - the spoken Arabic in Mauritania differs considerably from the modern standard Arabic used for official written purposes or in the media; the Mauritanian dialect, which incorporates many Berber words, is referred to as Hassaniya",2020,,,,,,,,,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,"Arabic (official and national), Pular, Soninke, Wolof (all national languages), French; note - the spoken Arabic in Mauritania differs considerably from the modern standard Arabic used for official written purposes or in the media; the Mauritanian dialect, which incorporates many Berber words, is referred to as Hassaniya",2025,,,,,,,,,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,"Arabic (official and national), Pular, Soninke, Wolof (all national languages), French; note - the spoken Arabic in Mauritania differs considerably from the modern standard Arabic used for official written purposes or in the media; the Mauritanian dialect, which incorporates many Berber words, is referred to as Hassaniya",2030,,,,,,,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2000,4582555124.64952,1186873.0,3861.03241429329,7.281535115,105432.0,12130.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2001,4536538210.66761,1196287.0,3792.18215249987,8.780904019,107846.0,18779.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2002,4767303153.99506,1204621.0,3957.51290571479,10.25262467,111766.0,16859.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2003,5609831328.0648,1213370.0,4623.34764174555,12.1871062,118234.0,16955.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2004,6385695187.0102,1221003.0,5229.87673823095,13.68908859,122556.0,17627.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2005,6283803256.01264,1228254.0,5116.04542383956,15.17222875,129438.0,20514.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2006,7028803365.70151,1233996.0,5695.96932704928,16.7,128925.0,22221.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2007,8150138757.15741,1239630.0,6574.65433811493,20.22,130463.0,22971.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2008,9990370016.30771,1244121.0,8030.06300537304,21.81,129257.0,25578.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2009,9128843109.15588,1247429.0,7318.12640972422,22.51,128680.0,30545.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2010,10003670690.3497,1250400.0,8000.37643182154,28.33,127002.0,33427.0,27380.0,7620.0,24560.0,0.0,2310.0,4230.0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2011,11518393367.2403,1252404.0,9197.02697152061,34.95,126864.0,35906.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2012,11668685524.1265,1255882.0,9291.22761861899,35.42,127123.0,40165.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2013,12129642296.4425,1258653.0,9637.00265000958,40.11682514,129179.0,41621.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2014,12803445933.5894,1260934.0,10153.9382184867,44.80327537,133001.0,40457.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2015,11692287066.381,1262605.0,9260.44730250635,50.13931848,129008.0,37871.0,28880.0,7740.0,30250.0,0.0,2680.0,5140.0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2016,12168437744.2644,1263473.0,9630.94402829695,53.22617811,,,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2017,,,,,,,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2020,,,,,,,31490.0,8320.0,32130.000000000004,0.0,2750.0,5990.0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2025,,,,,,,30420.0,8010.0,35270.0,0.0,2950.0,6120.0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,"Creole 86.5%, Bhojpuri 5.3%, French 4.1%, two languages 1.4%, other 2.6% (includes English, the official language of the National Assembly, which is spoken by less than 1% of the population), unspecified 0.1% (2011 est.)",2030,,,,,,,30590.0,8090.0,34410.0,0.0,2860.0,6550.0
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2000,683647965226.955,101719673.0,6720.9021132712,5.081384153,9094103.0,1962763.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2001,724703603502.349,103067068.0,7031.37886392916,7.038023117,9357144.0,2047895.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2002,741559509631.317,104355608.0,7106.08201939006,11.9,9692976.0,2147075.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2003,713284231624.803,105640453.0,6751.99898683512,12.9,10188185.0,2236791.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2004,770267585947.191,106995583.0,7199.05966536199,14.1,10403853.0,2322781.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2005,866345821213.261,108472228.0,7986.7984385207,17.21,10564404.0,2384858.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2006,965281191371.844,110092378.0,8767.92025849277,19.52,10883455.0,2446726.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2007,1043471321169.09,111836346.0,9330.3416866739,20.81,11122276.0,2528664.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2008,1101275278668.79,113661809.0,9689.05288731404,21.71,11444055.0,2623367.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2009,894948748436.748,115505228.0,7748.12330084962,26.34,11474843.0,2705190.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2010,1051128603513.77,117318941.0,8959.5814158753,31.05,11681530.0,2847376.0,6002440.0,1491790.0,2898810.0,0.0,1335760.0,1748550.0
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2011,1171187519660.64,119090017.0,9834.47268850955,37.17629541,11836424.0,2981313.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2012,1186598324461.82,120828307.0,9820.53257157551,39.75,12139246.0,3161195.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2013,1261981728468.52,122535969.0,10298.8676612051,43.46,12467278.0,3300348.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2014,1298461494903.14,124221600.0,10452.7835328408,44.39,12993322.0,3419391.0,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2015,1152263780657.86,125890949.0,9152.87230583878,57.43104299,,,6063490.0,1605550.0,3499400.0,0.0,1611490.0,2079520.0
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2016,1046922702460.87,127540423.0,8208.55598433192,59.540446,,,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2017,,,,,,,,,,,,
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2020,,,,,,,6481810.0,1835600.0,3771960.0,0.0,1749410.0,2521180.0
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2025,,,,,,,6544960.0,1979650.0,4260250.0,0.0,2001110.0,2737960.0
Mexico,MEX,Latin America & Caribbean,Upper middle income,"Spanish only 93.8%, Spanish and indigenous languages 5.4%, indigenous only 0.6%, unspecified 0.2%; note -indigenous languages include various Mayan, Nahuatl, and other regional languages (2020 est.)",2030,,,,,,,6602830.0,2129580.0,4516530.0,0.0,2158970.0,3132180.0
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2000,2647883820.18625,32082.0,82534.873766793,42.18486345,2929.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2001,2671401082.76436,32360.0,82552.5674525451,46.64614236,2971.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2002,2905973022.1746,32629.0,89061.0506658065,48.04711717,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2003,3588988600.70294,32933.0,108978.489682171,49.49116892,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2004,4110348444.49411,33314.0,123382.014903467,52.49019668,3078.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2005,4280072625.97622,33793.0,126655.598081739,55.46482606,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2006,4663488363.0977,34408.0,135535.002415069,61.47603971,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2007,5974371695.95045,35111.0,170156.694367875,64.3776824,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2008,6919241412.09365,35853.0,192989.189526501,67.25,3015.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2009,5557245122.31576,36534.0,152111.598026927,70.1,3017.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2010,5350674803.33858,37094.0,144246.368774966,75.0,2999.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2011,6074884388.58937,37497.0,162009.877819276,80.3,3060.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2012,,37783.0,,87.0,3024.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2013,,37971.0,,90.7,3042.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2014,,38132.0,,92.4,3085.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2015,,38307.0,,93.36330202,3297.0,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2016,,38499.0,,95.20817797,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2017,,,,,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2020,,,,,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2025,,,,,,,,,,,,
Monaco,MCO,Europe & Central Asia,High income: nonOECD,"French (official), English, Italian, Monegasque",2030,,,,,,,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2000,1136896123.61298,2397436.0,474.213336086127,1.255652004,225848.0,74025.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2001,1267997934.3125,2419776.0,524.014592388925,1.653238239,258265.0,84970.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2002,1396555719.97409,2443659.0,571.501883026268,2.039572603,282089.0,90275.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2003,1595297355.78349,2469286.0,646.056129497955,,312774.0,98031.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2004,1992066808.09598,2496832.0,797.837743226608,,333193.0,108738.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2005,2523471532.01083,2526446.0,998.822667102654,,339249.0,123824.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2006,3414055566.1138,2558012.0,1334.65189612629,,329264.0,138019.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2007,4234999823.30839,2591670.0,1634.0814313969,9.0,,142411.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2008,5623216448.86851,2628131.0,2139.62563086411,9.8,,151533.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2009,4583850367.88972,2668289.0,1717.89876129974,10.0,305791.0,162217.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2010,7189481824.07288,2712650.0,2650.35364830438,10.2,275983.0,165769.0,108450.0,86210.0,150790.0,0.0,21810.0,27740.0
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2011,10409797649.3063,2761516.0,3769.59526915879,12.49999111,,171165.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2012,12292770631.1967,2814226.0,4368.08224755108,16.4,,173856.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2013,12582122604.1921,2869107.0,4385.37935468846,17.69998424,,176689.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2014,12226514722.0861,2923896.0,4181.5833128422,19.94244743,,175205.0,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2015,11749620619.5962,2976877.0,3946.96207454865,21.43603111,281961.0,179540.0,96210.0,76710.0,132760.0,0.0,19690.0,35130.0
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2016,11183458130.8083,3027398.0,3694.08255234637,22.2657705,,,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2017,,,,,,,,,,,,
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2020,,,,,,,89860.0,73820.0,117720.0,0.0,18390.0,32479.999999999996
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2025,,,,,,,119540.0,101580.0,110720.0,0.0,18330.0,30320.0
Mongolia,MNG,East Asia & Pacific,Lower middle income,"Mongolian 90% (official) (Khalkha dialect is predominant), Turkic, Russian (1999)",2030,,,,,,,122900.0,108440.0,148480.0,0.0,26170.0,30220.0
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2000,38857251336.3448,28849621.0,1332.3823579804,0.693791245,1541100.0,295634.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2001,39459581217.3759,29181832.0,1336.77537620669,1.371438101,1608279.0,311349.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2002,42236836820.6152,29512368.0,1413.75717607014,2.373253192,1685063.0,319309.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2003,52064058833.9739,29843937.0,1721.97386302934,3.353366681,1758057.0,336724.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2004,59626020162.3816,30179285.0,1948.81227479981,11.60793477,1879483.0,344335.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2005,62343022650.8742,30521070.0,2013.75555926972,15.08444452,1948006.0,367556.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2006,68640825480.9223,30869346.0,2191.47856747356,19.77119157,2061046.0,385953.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2007,79041294874.4553,31225881.0,2494.35355249125,21.5,2171687.0,369672.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2008,92507257783.5697,31596855.0,2884.94776014542,33.1,2241514.0,403561.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2009,92897320375.8176,31989897.0,2861.55400466683,41.3,2330649.0,419089.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2010,93216746661.5977,32409639.0,2834.20471989688,52.0,2393275.0,447036.0,972050.0,187310.0,463880.0,18560.0,221090.0,246960.0
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2011,101370474295.109,32858823.0,3039.91601555658,46.1074826,2478987.0,505587.0,,,,,,
Morocco,MAR,Middle East & North Africa,Lower middle income,"Arabic (official), Berber languages (Tamazight (official), Tachelhit, Tarifit), French (often the language of business, government, and diplomacy); note - the proportion of Berber speakers is disputed; does not include data from the former Western Sahara",2012,98266306615.3632,33333789.0,2904.74672773209,55.41605319,2554050.0,605759.0,,,,,,
